bookID,title,authors,average_rating,isbn,isbn13
22354,Seven Soldiers of Victory  Volume 1,Grant Morrison/Ryan Sook/Mick Gray/Frazer Irving/J.H. Williams III/Simone Bianchi/Cameron Stewart,3.79,1401209254,9.7814E+12
22355,Doom Patrol  Vol. 1: Crawling from the Wreckage (Doom Patrol  #1),Grant Morrison/Richard Case/Doug Braithwaite/Scott Hanna/Carlos Garzon/John Nyberg,4.08,1563890348,9.78156E+12
22356,The Filth,Grant Morrison/Chris Weston/Gary Erskine,3.75,1401200133,9.7814E+12
22360,Doom Patrol  Vol. 5: Magic Bus,Grant Morrison/Richard Case/Ken Steacy/Stan Woch/Philip Bond/Mark McKenna/Scott Hanna,4.27,1401212026,9.7814E+12
22362,JLA  Vol. 1: New World Order,Grant Morrison/Howard Porter/John Dell,3.98,156389369X,9.78156E+12
22363,Batman: Gothic,Grant Morrison/Klaus Janson,3.79,1563890283,9.78156E+12
22364,JLA: Earth 2,Grant Morrison/Frank Quitely,3.97,1563896311,9.78156E+12
22365,New X-Men: Omnibus,Grant Morrison/Marc Silvestri/Chris Bachalo/John Paul Leon/Frank Quitely/Leinil Francis Yu/Igor Kordey/Ethan Van Sciver/Keron Grant/Tom Derenick/Phil Jimenez,4.23,0785123261,9.78079E+12
22366,Superfolks,Robert  Mayer/Grant Morrison,3.48,0312339925,9.78031E+12
22373,Kill Your Boyfriend,Grant Morrison/Philip Bond/D'Israeli/Daniel Vozzo,3.57,156389453X,9.78156E+12
22374,Batman: Arkham Asylum - A Serious House on Serious Earth,Grant Morrison/Dave McKean,4.1,1401204252,9.7814E+12
22380,JLA: Tierra 2,Grant Morrison/Frank Quitely/Rafael De la Iglesia,3.97,987224975X,9.78987E+12
22390,Doom Patrol  Vol. 4: Musclebound,Grant Morrison/Richard Case/Mike Dringenberg/Mark McKenna/Jamie Hewlett/Steve Yeowell/Rian Hughes,4.15,1401209998,9.7814E+12
22392,New X-Men  Volume 7: Here Comes Tomorrow,Grant Morrison/Marc Silvestri,3.75,0785113452,9.78079E+12
22394,The Invisibles  Vol. 7: The Invisible Kingdom,Grant Morrison/Philip Bond/Warren Pleece/Sean Phillips/Jay Stephens/Frank Quitely/Steve Yeowell,4.2,1401200192,9.7814E+12
22398,The Invisibles  Vol. 3: Entropy in the U.K.,Grant Morrison/Phil Jimenez/John Stokes/Tommy Lee Edwards/Paul Johnson/Steve Yeowell/Dick Giordano/Mark Buckingham/Mark Pennington,4.21,1563897288,9.78156E+12
22399,Invisible,Pete Hautman,3.84,0689869037,9.78069E+12
22401,The Invisibles  Vol. 4: Bloody Hell in America,Grant Morrison/Phil Jimenez/John Stokes,4.17,1563894440,9.78156E+12
22406,The Invisibles  Vol. 6: Kissing Mister Quimper,Grant Morrison/Chris Weston/Ivan Reis,4.24,1563896001,9.78156E+12
22408,Invisible Residents: The Reality of Underwater UFOs,Ivan T. Sanderson/David Hatcher Childress,3.73,1931882207,9.78193E+12
22409,The Invisibles  Vol. 5: Counting to None,Grant Morrison/Phil Jimenez/John Stokes,4.19,1563894890,9.78156E+12
22414,The Invisible Heart: An Economic Romance,Russell Roberts/Russ Roberts,3.74,0262681358,9.78026E+12
22417,Transmetropolitan  Vol. 2: Lust for Life,Warren Ellis/Darick Robertson,4.34,1563894815,9.78156E+12
22418,Transmetropolitan  Vol. 3: Year of the Bastard,Warren Ellis/Darick Robertson/Rodney Ramos,4.41,1563895684,9.78156E+12
22420,Transmetropolitan  Vol. 5: Lonely City,Warren Ellis/Darick Robertson/Rodney Ramos/Patrick Stewart,4.41,1563897229,9.78156E+12
22421,Transmetropolitan  Vol. 4: The New Scum,Warren Ellis/Darick Robertson/Rodney Ramos/Keith Akin,4.39,1563896273,9.78156E+12
22423,Transmetropolitan  Vol. 8: Dirge,Warren Ellis/Darick Robertson/Rodney Ramos,4.47,1563899531,9.78156E+12
22424,Transmetropolitan  Vol. 10: One More Time,Warren Ellis/Darick Robertson/Rodney Ramos,4.51,1401202179,9.7814E+12
22425,Transmetropolitan  Vol. 9: The Cure,Warren Ellis/Darick Robertson/Rodney Ramos,4.44,1563899884,9.78156E+12
22426,Transmetropolitan  Vol. 7: Spider's Thrash,Warren Ellis/Darick Robertson/Rodney Ramos/Darren Aronofsky,4.32,1563898942,9.78156E+12
22431,Created in Darkness by Troubled Americans: The Best of McSweeney's Humor Category,Dave Eggers/Kevin Shay/Lee Epstein/Suzanne Kleid/McSweeney's Publishing,3.75,1400076854,9.7814E+12
22434,The Fabric of the Cosmos: Space  Time and the Texture of Reality,Brian Greene,4.11,0141011114,9.78014E+12
22436,The Meaning of Relativity (Science Library),Albert Einstein/Brian Greene,4.32,0691120277,9.78069E+12
22438,The Fabric of the Cosmos: Space  Time and the Texture of Reality,Brian Greene,4.11,0736697500,9.78074E+12
22443,Underground! The Disinformation Guide to Ancient Civilizations  Astonishing Archaeology and Hidden History,Preston Peet,3.84,1932857192,9.78193E+12
22445,Under the Influence: The Disinformation Guide to Drugs,Preston Peet,3.64,1932857001,9.78193E+12
22448,You are Being Lied To: The Disinformation Guide to Media Distortion  Historical Whitewashes  and Cultural Myths,Russ Kick,3.87,0966410076,9.78097E+12
22459,The Origin of Species,Charles Darwin/Philip Appleman,3.98,0393978672,9.78039E+12
22460,Red Herrings and White Elephants: The Origins of the Phrases We Use Every Day,Albert Jack/Ann Page,3.73,0060843373,9.78006E+12
22461,The Origin of Species,Charles Darwin/Julian Huxley,3.98,0451529065,9.78045E+12
22463,The Origin of Species,Charles Darwin,3.98,0785819118,9.78079E+12
22470,The Origin of Satan: How Christians Demonized Jews  Pagans and Heretics,Elaine Pagels,3.9,0679731180,9.78068E+12
22472,Discourse on the Origin of Inequality,Jean-Jacques Rousseau,3.82,0486434141,9.78049E+12
22473,On the Origins of War and the Preservation of Peace,Donald Kagan,4.01,0385423756,9.78039E+12
22474,The Origins of Totalitarianism,Hannah Arendt,4.28,0805242252,9.78081E+12
22478,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,4.25,0618057072,9.78062E+12
22482,Final Fantasy Origins - Official Strategy Guide,Casey Loe/Laura Parkinson,3.96,0744002532,9.78074E+12
22483,Social Origins of Dictatorship and Democracy: Lord and Peasant in the Making of the Modern World,Barrington Moore Jr./James C. Scott/Edward Friedman,3.98,0807050733,9.78081E+12
22485,Smithsonian Intimate Guide to Human Origins,Carl Zimmer,4.02,0061196673,9.78006E+12
22486,Economic Origins of Dictatorship and Democracy,Daron Acemoğlu/James A. Robinson,3.97,0521855268,9.78052E+12
22489,"African Origins of the Major ""Western Religions""",Yosef A.A. Ben-Jochannan,4.54,0933121296,9.78093E+12
22493,The Origins of the Civil Rights Movements: Black Communities Organizing for Change,Aldon D. Morris,4.05,0029221307,9.78003E+12
22495,The Origin of the Bible,F.F. Bruce/Philip W. Comfort/Carl F.H. Henry/J.I. Packer,3.86,0842383670,9.78084E+12
22499,Country of Origin,Don  Lee,3.47,039332706X,9.78039E+12
22508,The Making of a Philosopher: My Journey Through Twentieth-Century Philosophy,Colin McGinn,3.65,0060957603,9.78006E+12
22514,The Beatles and Philosophy: Nothing You Can Think that Can't Be Thunk,Michael Baur/Steven Baur/James S. Spiegel,3.63,0812696069,9.78081E+12
22515,The Gospel According to the Beatles,Steve Turner,3.77,0664229832,9.78066E+12
22538,JPod,Douglas Coupland,3.69,1596911042,9.7816E+12
22539,Hairstyles of the Damned,Joe Meno,3.72,188845170X,9.78189E+12
22541,Just Visiting This Planet: Merlin Answers More Questions about Everything Under the Sun  Moon  and Stars,Neil deGrasse Tyson/Stephen Tyson,4.17,0385488378,9.78039E+12
22542,Merlin's Tour of the Universe,Neil deGrasse Tyson,4.02,0385488351,9.78039E+12
22543,Death by Black Hole: And Other Cosmic Quandaries,Neil deGrasse Tyson,4.1,0393062244,9.78039E+12
22547,Tales from the Dark Tower,Joseph Vargo/Christine Filipak/Eric Muss-Barnes/Jalone J. Haessig/Joseph Iorillo/Robert Michaels/Russell Novotny/James Pipik,4.23,0967575605,9.78097E+12
22549,The Dark Tower (The Dark Tower #7),Stephen King,4.28,0340827211,9.78034E+12
22550,The Gunslinger,Stephen King,3.96,0670032549,9.78067E+12
22553,Gunslinger Girl  Vol. 1,Yu Aida/Hiroshi Aida,3.87,1413900208,9.78141E+12
22554,Gunslinger,Ed Dorn,4.11,0822309327,9.78082E+12
22557,Wasteland of Flint,Thomas Harlan,3.79,0765341131,9.78077E+12
22559,Cities in Dust (Wasteland #1),Antony Johnston/Christopher Mitten,3.55,1932664599,9.78193E+12
22562,Slim to None: A Journey Through the Wasteland of Anorexia Treatment,Jennifer Hendricks/Gordon Hendricks,3.63,0071433716,9.78007E+12
22575,Sit  Walk  Stand,Watchman Nee,4.42,0842358935,9.78084E+12
22576,Prayers for the Assassin (Assassin Trilogy #1),Robert Ferrigno,3.76,141650768X,9.78142E+12
22580,Voices From the Street,Philip K. Dick,3.29,0765316927,9.78077E+12
22583,The Minority Report: 18 Classic Stories,Philip K. Dick/James Tiptree Jr.,4.19,0806523794,9.78081E+12
22584,Flow My Tears  the Policeman Said,Philip K. Dick,3.91,1857983416,9.78186E+12
22586,The Crack in Space,Philip K. Dick,3.46,1400030064,9.7814E+12
22590,Ubik,Philip K. Dick/David Alabort/Manuel Espín,4.09,8498000831,9.7885E+12
22591,The Best of Philip K. Dick,Philip K. Dick/John Brunner,4.22,0345253590,9.78035E+12
22595,Vulcan's Hammer,Philip K. Dick,3.52,1400030129,9.7814E+12
22602,Carly's Sound,Ali Vali,4.21,1933110457,9.78193E+12
22616,The System of Objects,Jean Baudrillard/James Benedict,4.01,1844670538,9.78184E+12
22618,The Intelligence of Evil or the Lucidity Pact,Jean Baudrillard/Chris     Turner,3.89,1845203348,9.78185E+12
22620,Introducing Baudrillard,Chris Horrocks/Zoran Jevtić,3.32,1840460873,9.78184E+12
22623,Existentialism and Human Emotions,Jean-Paul Sartre,3.84,0806509023,9.78081E+12
22624,Nausea,Jean-Paul Sartre/James  Wood/Robert Baldick,3.92,014118549X,9.78014E+12
22626,From Socrates to Sartre: The Philosophic Quest,T.Z. Lavine,3.94,0553251619,9.78055E+12
22632,The Trial and Death of Socrates (Euthyphro  Apology  Crito  Phaedo (death scene only)),Plato/G.M.A. Grube/John M. Cooper,4.08,0872205541,9.78087E+12
22633,The Trial of Queen Caroline: The Scandalous Affair that Nearly Ended a Monarchy,Jane Robins,3.39,0743255909,9.78074E+12
22649,Bookends,Jane Green,3.72,0767907817,9.78077E+12
22656,Jemima J.: For those who love Faking Friends and My Sweet Revenge by Jane Fallon,Jane Green,3.65,0140276904,9.78014E+12
22669,Open House,Elizabeth Berg,3.7,0613997638,9.78061E+12
22677,Feeling Better  Getting Better  Staying Better: Profound Self-Help Therapy for Your Emotions,Albert Ellis,3.76,1886230358,9.78189E+12
22680,American Sphinx: The Character of Thomas Jefferson,Joseph J. Ellis,3.92,0679764410,9.78068E+12
22681,Line Of Vision,David Ellis,3.81,0425183769,9.78043E+12
22686,The Other Woman,Jane Green,3.7,0452287146,9.78045E+12
22687,No Other Woman (No Other  #2),Shannon Drake,3.78,0380781360,9.78038E+12
22690,The Other Woman (Dundee  Idaho  #7),Brenda Novak,4.11,0373713444,9.78037E+12
22691,The Other Woman,Ann  O'Leary,3.64,1562802348,9.78156E+12
22697,Sins of a Shaker Summer (Sister Rose Callahan  #3),Deborah Woodworth,3.52,0380792044,9.78038E+12
22715,InuYasha Ani-Manga  Vol. 1 (Inuyasha Ani-Manga  #1),Rumiko Takahashi,4.36,1591162025,9.78159E+12
22718,Pusteblume,Marian Keyes,3.81,3453189345,9.78345E+12
22724,¿Quién te lo ha contado?,Marian Keyes,3.79,8497936736,9.7885E+12
22725,Une vie de rêve,Marian Keyes,3.69,271443813X,9.78271E+12
22726,Por los pelos,Marian Keyes,3.81,1400002214,9.7814E+12
22727,Under the Duvet,Marian Keyes,3.52,0141007478,9.78014E+12
22733,Rachel se va de viaje (La familia Walsh  #2),Marian Keyes,3.95,8497599179,9.7885E+12
22736,Yeats ist tot!,Joseph O'Connor/Diethard Herles/Pauline McLynn/Gerard Stembridge/Frank McCourt/Conor McPherson/Gene Kerrigan/Gina Moxley/Marian Keyes/Anthony Cronin/Owen O'Neill/Hugo Hamilton/Charlie O'Neill/Tom Humphries/Donal O'Kelly,3.4,3548603254,9.78355E+12
22739,Le Club de la dernière chance,Marian Keyes,3.81,2266130609,9.78227E+12
22741,Les vacances de Rachel (Walsh Family  #2),Marian Keyes/Roxane Azimi,3.95,2266108271,9.78227E+12
22743,Rachel se va de viaje (La familia Walsh  #2),Marian Keyes,3.95,840132954X,9.7884E+12
22745,Auszeit für Engel Walsh Family  #3),Marian Keyes,3.75,3453868579,9.78345E+12
22763,Open House,Elizabeth Berg,3.7,0099461269,9.7801E+12
22774,Slightly Settled (Slightly  #2),Wendy Markham,3.68,0373250479,9.78037E+12
22784,犬夜叉 8,Rumiko Takahashi,4.26,4091252087,9.78409E+12
22786,犬夜叉 7,Rumiko Takahashi,4.27,4091252079,9.78409E+12
22789,犬夜叉 24,Rumiko Takahashi,4.26,4091256449,9.78409E+12
22799,犬夜叉 28,Rumiko Takahashi,4.29,4091256481,9.78409E+12
22801,犬夜叉 4,Rumiko Takahashi,4.29,4091252044,9.78409E+12
22802,犬夜叉 22,Rumiko Takahashi,4.25,4091256422,9.78409E+12
22803,犬夜叉 26,Rumiko Takahashi,4.28,4091256465,9.78409E+12
22804,犬夜叉 12,Rumiko Takahashi,4.25,4091255825,9.78409E+12
22805,犬夜叉 17,Rumiko Takahashi,4.25,4091255876,9.78409E+12
22807,犬夜叉 14,Rumiko Takahashi,4.3,4091255841,9.78409E+12
22816,犬夜叉 10,Rumiko Takahashi,4.28,4091252109,9.78409E+12
22817,犬夜叉 1,Rumiko Takahashi,4.27,409125201X,9.78409E+12
22820,犬夜叉  27,Rumiko Takahashi,4.28,4091256473,9.78409E+12
22821,The Return of Lum  Volume 3: Sweet Revenge (Urusei Yatsura  #4),Rumiko Takahashi,3.97,1569311935,9.78157E+12
22822,The Return of Lum  Volume 5: Feudal Furor (Urusei Yatsura  #6),Rumiko Takahashi,4.04,1569312109,9.78157E+12
22826,Lamu: Urusei Yatsura  3,Rumiko Takahashi,4.08,8484497283,9.78848E+12
22831,The Return of Lum  Volume 1: Urusei Yatsura (Urusei Yatsura  #2),Rumiko Takahashi,4.11,1569310351,9.78157E+12
22832,Lum: Urusei Yatsura. Perfect Collection (Urusei Yatsura  #1),Rumiko Takahashi,3.97,156931019X,9.78157E+12
22834,らんま½ 12,Rumiko Takahashi,4.06,409126512X,9.78409E+12
22835,Ranma 1/2  Vol. 12 (Ranma ½ (US 2nd)  #12),Rumiko Takahashi,4.11,1591162866,9.78159E+12
22861,Your and My Secret  Vol. 1,Ai Morinaga,3.54,1413901433,9.78141E+12
22867,A Man Rides Through (Mordant's Need  #2),Stephen R. Donaldson,4.02,0345459849,9.78035E+12
22868,The One Tree (The Second Chronicles of Thomas Covenant  #2),Stephen R. Donaldson,3.98,0006163831,9.78001E+12
22871,The Gap Into Madness: Chaos and Order (Gap  #4),Stephen R. Donaldson,4.15,0553071793,9.78055E+12
22874,The Gap Into Vision: Forbidden Knowledge (Gap  #2),Stephen R. Donaldson,3.99,0553297600,9.78055E+12
22875,The One Tree (The Second Chronicles of Thomas Covenant  #2),Stephen R. Donaldson,3.98,0345418476,9.78035E+12
22877,The Gap Into Power: A Dark and Hungry God Arises (Gap  #3),Stephen R. Donaldson,4.08,0553562606,9.78055E+12
22883,Pretty Face  Vol. 1,Yasuhiro Kano,3.83,1421513684,9.78142E+12
22885,Not Just a Pretty Face: Dolls and Human Figurines in Alaska Native Cultures,Molly C. Lee/Angela J. Linn/Chase Hensel/James H. Barker,3.5,1889963852,9.78189E+12
22888,Just Another Pretty Face (Hollywood Dynasty  #2),Candace Schuler,3.89,0373255594,9.78037E+12
22889,Skylight Confessions,Alice Hoffman,3.64,0316058785,9.78032E+12
22892,The Foretelling,Alice Hoffman,3.84,0316154091,9.78032E+12
22893,Incantation,Alice Hoffman,3.88,0316010197,9.78032E+12
22896,Practical Magic (Practical Magic #1),Alice Hoffman,3.78,0425190374,9.78043E+12
22898,The Probable Future,Alice Hoffman,3.83,0345455916,9.78035E+12
22904,The Complete Stories,Franz Kafka/Nahum N. Glatzer/John Updike/Willa Muir/Edwin Muir/Tania Stern/James Stern/Ernst Kaiser/Eithne Wilkins,4.35,0805210555,9.78081E+12
22911,Amerika,Franz Kafka/Willa Muir/Edwin Muir/Klaus Mann/E.L. Doctorow,3.75,0805210644,9.78081E+12
22912,Collected Stories,Franz Kafka/Willa Muir/Edwin Muir/Gabriel Josipovici,4.35,0679423036,9.78068E+12
22913,Kafka: Toward a Minor Literature,Gilles Deleuze/Félix Guattari/Franz Kafka,4.17,0816615152,9.78082E+12
22914,The Annotated Brothers Grimm,Jacob Grimm/Wilhelm Grimm/Maria Tatar/A.S. Byatt/George Cruikshank/Paul Hey/Walter Crane/Warwick Goble/Kay Nielsen/Arthur Rackham,4.46,0393058484,9.78039E+12
22915,The Complete Brothers Grimm Fairy Tales,Jacob Grimm/Wilhelm Grimm,4.3,0517229250,9.78052E+12
22916,The Complete Fairy Tales of The Brothers Grimm,Jacob Grimm/Wilhelm Grimm/Jack D. Zipes/Johnny Gruelle,4.3,0553382160,9.78055E+12
22931,Beyond Innocence (Beyond Duet  #1),Emma Holly,3.62,0515130990,9.78052E+12
22932,Emma  Vol. 01,Kaoru Mori/森 薫,3.83,1401211321,9.7814E+12
22944,Drum Into Silence (Drums of Chaos  #3),Jo Clayton/Kevin Andrew Murphy,3.41,0812551249,9.78081E+12
22945,Dance Down the Stars (Duel of Sorcery: Dancer  #3),Jo Clayton,3.74,0886776171,9.78089E+12
22947,Drum Calls (Drums of Chaos  #2),Jo Clayton,3.72,0812551230,9.78081E+12
22948,Fire in the Sky (Diadem: Shadowsong  #1),Jo Clayton,3.87,0886776503,9.78089E+12
22950,Quester's Endgame,Jo Clayton,3.98,0886771382,9.78089E+12
22951,Shadowkill (Diadem: Shadith's Quest  #3),Jo Clayton/Jo Clayton,3.99,0886774675,9.78089E+12
22966,Lidia's Family Table,Lidia Matticchio Bastianich/David Nussbaum/Christopher Hirsheimer,4.22,1400040353,9.7814E+12
22967,Lidia's Italy,Lidia Matticchio Bastianich/Tanya Bastianich Manuali/David Nussbaum/Christopher Hirsheimer,4.21,1400040361,9.7814E+12
22969,La Cucina Di Lidia: Recipes and Memories from Italy's Adriatic Coast,Lidia Matticchio Bastianich/Jay Jacobs,4.14,0767914228,9.78077E+12
22991,Blood Wedding and Yerma,Federico García Lorca/W.S. Merwin/Langston Hughes,3.84,1559360801,9.78156E+12
22994,Selected Verse,Federico García Lorca/Christopher Maurer,4.43,0374528551,9.78037E+12
23000,Operation Wandering Soul,Richard Powers,3.61,006097611X,9.78006E+12
23001,Galatea 2.2,Richard Powers,3.72,0312423136,9.78031E+12
23002,Three Farmers on Their Way to a Dance,Richard Powers,3.82,0060975091,9.78006E+12
23003,Christian Theology: An Introduction,Alister E. McGrath,4.04,1405153601,9.78141E+12
23007,The Time of Our Singing,Richard Powers,4.25,0099453835,9.7801E+12
23009,The Christian Theology Reader,Alister E. McGrath,4.17,140515358X,9.78141E+12
23010,Prisoner's Dilemma,Richard Powers,3.87,0060977086,9.78006E+12
23011,In the Beginning: The Story of the King James Bible and How it Changed a Nation  a Language  and a Culture,Alister E. McGrath,3.97,0385722168,9.78039E+12
23013,Gain,Richard Powers,3.77,0099284464,9.7801E+12
23017,Presidential Power and the Modern Presidents: The Politics of Leadership from Roosevelt to Reagan,Richard E. Neustadt,3.77,0029227968,9.78003E+12
23022,The Grotesque,Patrick McGrath,3.62,0679776214,9.78068E+12
23023,Port Mungo,Patrick McGrath,3.32,1400075483,9.7814E+12
23032,Entre Amis: An Interactive Approach,Michael D. Oates/Larbi Oukada,3.39,0618506918,9.78062E+12
23036,Experience,Martin Amis,3.96,0099285827,9.7801E+12
23037,Heavy Water and Other Stories,Martin Amis,3.39,037570115X,9.78038E+12
23042,Visiting Mrs Nabokov and Other Excursions,Martin Amis,3.7,0099461870,9.7801E+12
23045,Intimacy And Other Stories,Hanif Kureishi,3.58,057121200X,9.78057E+12
23046,The Buddha of Suburbia,Hanif Kureishi,3.73,0571200435,9.78057E+12
23056,Image-Music-Text,Roland Barthes/Stephen Heath,4.1,0006861350,9.78001E+12
23057,Camera Lucida: Reflections on Photography,Roland Barthes/Richard Howard,3.97,0795000375,9.7808E+12
23060,The Fashion System,Roland Barthes/Matthew    Ward/Richard Howard,3.54,0520071778,9.78052E+12
23061,The Responsibility of Forms: Critical Essays on Music  Art  and Representation,Roland Barthes/Richard Howard,3.95,0520072383,9.78052E+12
23063,The Pleasure of the Text,Roland Barthes/Richard Miller,4.02,0224011871,9.78022E+12
23065,How to Travel with a Salmon & Other Essays,Umberto Eco/William Weaver,3.85,0099428636,9.7801E+12
23066,How to Travel with a Salmon and Other Essays,Umberto Eco/William Weaver,3.85,0151001367,9.78015E+12
23080,Le Nom de la rose,Umberto Eco/Jean-Noël Schifano,4.12,2253033138,9.78225E+12
23114,Os libros arden mal,Manuel Rivas,3.36,849782461X,9.7885E+12
23158,The Age of Access: The New Culture of Hypercapitalism  Where All of Life Is a Paid-For Experience,Jeremy Rifkin/Ralph Fowler,3.82,1585420824,9.78159E+12
23183,The Book of Questions,Pablo Neruda/William O'Daly,4.04,1556591608,9.78156E+12
23186,Bugs for Lunch/Insectos para el almuerzo,Margery Facklam/Sylvia Long/Liliana Valenzuela,3.78,1570915067,9.78157E+12
23194,My Story as told by Water: Confessions  Druidic Rants  Reflections  Bird-watchings  Fish-stalkings  Visions  Songs and Prayers Refracting Light  from Living Rivers  in the Age of the Industrial Dark,David James Duncan,4.1,1578050499,9.78158E+12
23201,Pilgrims and Other Stories,Elizabeth Gilbert,3.13,0330351745,9.78033E+12
23202,The Last American Man,Elizabeth Gilbert,3.81,0142002836,9.78014E+12
